MS SubClass,Lot Frontage,Lot Area,Condition 1,Condition 2,House Style,Overall Qual,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Cond,Exter Cond,Bsmt Exposure,Bsmt Exposure,BsmtFin SF 2,Heating,Heating QC,Heating QC,Low Qual Fin SF,Full Bath,Full Bath,Bedroom AbvGr,Kitchen AbvGr,Functional,Garage Cars,Enclosed Porch,Screen Porch,Misc Val,Yr Sold,Sale Condition,SalePrice
120,40.0,3606,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2007,Partial,194000
20,80.0,9600,Norm,Norm,1Story,7,Hip,BrkFace,168.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2006,Normal,140000
120,53.0,3922,Norm,Norm,1Story,7,Gable,BrkFace,72.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,3.0,0,0,0,2007,Partial,172500
120,43.0,3010,Norm,Norm,1Story,7,Gable,BrkFace,16.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2006,Partial,167240
70,34.0,4571,Norm,Norm,2Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,1,1,4,1,Typ,3.0,96,0,0,2008,Abnorml,98000
60,,9930,Norm,Norm,2Story,7,Gable,BrkFace,199.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,222000
20,50.0,6953,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2010,Normal,130000
50,60.0,9600,Norm,Norm,1.5Fin,5,Gambrel,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,84,0,0,2007,Normal,125000
20,80.0,14680,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,1.0,0,115,0,2009,Normal,155000
120,43.0,3182,Norm,Norm,1Story,7,Gable,BrkFace,14.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2008,Normal,191000
70,57.0,6876,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,2,2,4,1,Typ,1.0,213,0,0,2009,Normal,149000
85,82.0,8410,Norm,Norm,SFoyer,6,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,0,0,0,2007,Normal,143000
20,74.0,8847,Norm,Norm,1Story,8,Gable,BrkFace,148.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,260000
20,60.0,7800,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,0,0,2006,Abnorml,119900
60,,8795,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2009,Normal,236000
60,97.0,13478,Norm,Norm,2Story,10,Gable,Stone,420.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,451950
50,50.0,6125,Norm,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,1.0,192,0,0,2007,Normal,135000
90,,11855,Norm,Norm,2Story,7,Hip,BrkFace,23.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,4,4,6,2,Typ,4.0,0,0,0,2009,Normal,269500
120,,3621,Norm,Norm,1Story,8,Hip,BrkFace,72.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,3.0,0,0,0,2007,Normal,226500
60,,8826,Norm,Norm,2Story,7,Gable,BrkFace,144.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,217500
60,62.0,7984,Norm,Norm,2Story,7,Gable,BrkFace,200.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,189500
50,51.0,6120,Norm,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,55,0,0,2006,Normal,110000
90,97.0,8940,Norm,Norm,SFoyer,7,Gable,BrkFace,200.0,Gd,Gd,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,2,2,Typ,4.0,0,0,0,2008,Alloca,209200
120,43.0,3182,Norm,Norm,1Story,7,Gable,BrkFace,16.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,180000
70,60.0,13515,Norm,Norm,2Story,6,Gambrel,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,126,0,0,2007,Normal,180500
60,70.0,11920,Norm,Norm,2Story,7,Gable,BrkFace,122.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2010,Normal,181000
20,,8544,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,149350
60,,7500,RRNn,Norm,2Story,8,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,220000
20,,12537,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2010,Normal,149900
120,39.0,5070,Norm,Norm,1Story,8,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,144,0,2008,Normal,180000
60,80.0,10480,Norm,Norm,2Story,7,Hip,BrkFace,660.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,1,Typ,2.0,0,0,0,2008,Normal,205000
20,,15498,Norm,Norm,1Story,8,Hip,None,0.0,TA,TA,Av,Av,400.0,GasA,TA,TA,0,2,2,2,1,Typ,2.0,174,0,0,2008,Abnorml,287000
90,38.0,7840,Norm,Norm,SFoyer,6,Flat,BrkFace,355.0,TA,TA,Gd,Gd,0.0,GasA,TA,TA,0,2,2,4,0,Typ,0.0,0,0,0,2006,AdjLand,127500
190,68.0,10880,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasW,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,125000
90,82.0,7136,Norm,Norm,2Story,6,Gable,BrkFace,423.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,4,2,Typ,2.0,0,0,0,2007,Normal,145000
20,92.0,10845,Norm,Norm,1Story,8,Gable,BrkFace,504.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,3.0,0,0,0,2008,Normal,284000
120,34.0,4058,Norm,Norm,SFoyer,7,Gable,BrkFace,182.0,TA,TA,Av,Av,139.0,GasA,Ex,Ex,0,1,1,1,1,Typ,1.0,0,0,0,2007,Normal,133000
50,52.0,6240,Norm,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,,,0.0,GasA,Gd,Gd,0,1,1,2,1,Typ,0.0,0,0,0,2006,Normal,80500
20,71.0,8838,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,,,0.0,GasA,Gd,Gd,0,2,2,4,1,Maj2,1.0,0,0,0,2008,Normal,100000
60,75.0,9375,Norm,Norm,2Story,8,Hip,BrkFace,768.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,250000
20,78.0,12090,Norm,Norm,1Story,6,Gable,BrkFace,210.0,Gd,Gd,No,No,228.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,175500
20,75.0,10170,Norm,Norm,1Story,6,Hip,BrkFace,522.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,0,0,0,2006,Normal,155000
20,64.0,6410,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,No,No,243.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2009,Normal,85000
20,68.0,9571,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,576,0,2008,Normal,159900
20,83.0,13383,Norm,Norm,1Story,5,Hip,BrkFace,176.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,160000
90,,7424,Norm,Norm,SFoyer,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2010,Normal,160250
60,78.0,10530,Norm,Norm,2Story,7,Gable,BrkFace,194.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,255000
20,91.0,14145,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,400,2006,Normal,202500
85,57.0,8846,Norm,Norm,SFoyer,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,2.0,0,0,0,2006,Normal,148000
20,75.0,7388,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,2.0,0,0,0,2007,Normal,150750
20,78.0,11645,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,260000
20,75.0,11957,RRAn,Norm,1Story,8,Gable,BrkFace,53.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2008,Normal,232000
60,68.0,9272,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,196000
60,70.0,11218,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,400,2010,Normal,189000
20,72.0,9770,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2007,Normal,116000
20,80.0,9650,Norm,Norm,1Story,6,Gable,BrkFace,360.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,2,1,Typ,2.0,0,0,0,2009,Normal,167900
20,70.0,13300,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,156,0,0,2007,Normal,132000
60,69.0,7590,PosN,Norm,2Story,6,Gable,BrkFace,266.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2006,Normal,155000
45,57.0,7449,Norm,Norm,1.5Unf,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,205,0,0,2007,Normal,139400
20,,17600,Norm,Norm,1Story,6,Gable,BrkFace,30.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,157500
20,72.0,10011,Norm,Norm,1Story,5,Gable,BrkFace,64.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Min1,1.0,0,0,0,2006,Normal,134450
80,81.0,10530,Norm,Norm,SLvl,6,Gable,BrkFace,248.0,TA,TA,No,No,0.0,GasA,TA,TA,0,3,3,3,1,Typ,2.0,0,0,0,2006,Normal,184500
60,96.0,12474,Norm,Norm,2Story,10,Gable,Stone,272.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2008,Partial,426000
120,50.0,8012,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,2,1,Typ,2.0,52,0,0,2007,Normal,179200
160,24.0,2117,Norm,Norm,2Story,6,Gable,BrkFace,216.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,177000
80,,10784,Norm,Norm,SLvl,7,Gable,BrkFace,76.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,2.0,0,0,0,2007,Normal,160000
30,67.0,4853,Artery,Norm,1Story,5,Gable,BrkFace,203.0,TA,TA,Mn,Mn,0.0,GasA,Fa,Fa,0,2,2,2,1,Typ,1.0,36,0,0,2010,Normal,104000
160,24.0,2645,Norm,Norm,2Story,8,Gable,BrkFace,456.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Abnorml,172500
120,,4765,Norm,Norm,1Story,9,Hip,BrkFace,260.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2008,Normal,300000
80,,11104,Norm,Norm,SLvl,6,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Gd,Gd,0,2,2,4,1,Typ,2.0,0,216,0,2008,Normal,183000
60,72.0,16387,Norm,Norm,2Story,9,Hip,Stone,215.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,4,1,Typ,3.0,0,0,0,2006,Partial,412083
20,36.0,15523,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2009,Normal,133500
60,75.0,9375,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2009,Normal,263000
20,60.0,10122,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,,,0.0,GasA,TA,TA,0,1,1,1,1,Typ,1.0,66,0,0,2008,Normal,89900
190,59.0,4484,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2007,Normal,108500
90,42.0,7711,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,Gd,Gd,0.0,GasA,TA,TA,0,2,2,4,2,Typ,0.0,0,0,0,2007,Abnorml,150000
20,75.0,9000,Norm,Norm,1Story,8,Gable,Stone,36.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2010,Normal,262500
30,50.0,6000,Norm,Norm,1Story,4,Hip,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,2,1,Typ,1.0,168,0,0,2007,Normal,108500
85,,9101,Norm,Norm,SFoyer,5,Gable,BrkFace,104.0,Gd,Gd,Av,Av,0.0,GasA,Ex,Ex,0,1,1,1,1,Typ,2.0,0,0,0,2009,Normal,165500
20,70.0,9100,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,178000
90,75.0,10125,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,,,0.0,GasA,TA,TA,0,2,2,4,2,Typ,2.0,0,0,0,2009,Normal,126000
20,86.0,11650,PosA,Norm,1Story,7,Hip,BrkCmn,58.0,TA,TA,,,0.0,GasA,Gd,Gd,0,2,2,2,1,Typ,2.0,0,227,0,2006,Normal,157500
120,44.0,4750,Norm,Norm,1Story,8,Hip,Stone,481.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,153,0,2007,Family,235000
20,,11250,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2006,Normal,165000
50,62.0,7006,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,1.0,0,0,0,2008,Family,127000
60,78.0,11700,RRAn,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,4,1,Typ,2.0,0,0,0,2009,Normal,154000
80,85.0,9350,Norm,Norm,SLvl,6,Hip,BrkFace,108.0,TA,TA,Gd,Gd,580.0,GasA,Ex,Ex,0,2,2,3,1,Min1,1.0,0,0,0,2007,Normal,158000
160,24.0,2280,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,148500
20,65.0,8450,RRAe,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,117.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2010,Normal,138500
160,24.0,2280,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,2,2,3,1,Typ,2.0,0,0,0,2010,Normal,146000
60,70.0,10457,Norm,Norm,2Story,5,Gable,BrkFace,178.0,Ex,Ex,Gd,Gd,288.0,GasA,Ex,Ex,0,1,1,4,1,Typ,2.0,368,0,0,2009,Normal,173000
50,50.0,7500,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2006,Normal,127000
20,85.0,10000,Norm,Norm,1Story,8,Hip,Stone,410.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2007,Normal,227000
50,,13650,Norm,Norm,1.5Fin,5,Gable,None,0.0,Gd,Gd,No,No,441.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2006,Normal,172500
20,,10960,Norm,Norm,1Story,6,Hip,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,2,2,3,1,Typ,2.0,192,0,0,2007,Abnorml,174000
50,60.0,11409,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,3,1,Min2,1.0,0,160,0,2009,Normal,131000
70,69.0,11737,Norm,Norm,2Story,6,Gambrel,None,0.0,TA,TA,No,No,0.0,GasW,TA,TA,0,1,1,2,1,Typ,1.0,42,0,0,2006,Normal,202500
20,78.0,10264,Norm,Norm,1Story,7,Gable,BrkFace,183.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2006,Normal,214000
20,65.0,11479,Norm,Norm,1Story,6,Gable,None,0.0,TA,TA,No,No,387.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,52,0,0,2010,Normal,144500
60,112.0,16451,Norm,Norm,2Story,8,Gable,BrkFace,221.0,TA,TA,Gd,Gd,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,3.0,0,0,0,2008,Normal,370000
60,43.0,14565,Norm,Norm,2Story,7,Gable,BrkFace,145.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,2000,2008,Normal,189000
50,62.0,8707,Feedr,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,4,1,Min2,1.0,56,0,0,2006,AdjLand,107000
160,21.0,1680,Norm,Norm,2Story,6,Gable,BrkFace,604.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,2,1,Typ,1.0,0,0,0,2008,Normal,89500
20,70.0,9658,Norm,Norm,1Story,8,Gable,Stone,383.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,2,2,3,1,Typ,3.0,0,0,0,2009,Normal,255900
30,60.0,6911,Feedr,Norm,1Story,5,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,TA,TA,0,1,1,2,1,Min1,2.0,0,0,0,2009,Normal,100000
20,69.0,8973,Norm,Norm,1Story,5,Gable,BrkFace,85.0,TA,TA,No,No,28.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,0,0,0,2006,Abnorml,150000
50,,7015,Norm,Norm,1.5Fin,5,Gable,BrkCmn,161.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,248,0,0,2009,Normal,110000
20,63.0,13072,RRAe,Norm,1Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,2.0,0,0,0,2009,Normal,159000
20,38.0,15240,Norm,Norm,1Story,5,Gable,None,0.0,Gd,Gd,No,No,688.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2010,Normal,150000
120,32.0,4500,Norm,Norm,1Story,6,Hip,BrkFace,116.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2006,Normal,164000
90,,11500,Feedr,RRAn,1Story,5,Gable,BrkFace,164.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,2,2,4,2,Typ,2.0,0,0,0,2007,Normal,136905
60,74.0,8834,Norm,Norm,2Story,9,Hip,Stone,216.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,3.0,0,0,0,2009,Normal,350000
90,113.0,8513,Artery,Norm,1Story,5,Gable,None,0.0,TA,TA,Av,Av,0.0,GasA,TA,TA,0,2,2,6,2,Typ,0.0,0,0,0,2008,Abnorml,130000
80,75.0,6000,Norm,Norm,SLvl,5,Hip,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,1,1,3,1,Mod,1.0,0,100,0,2008,Normal,126000
85,,12122,Norm,Norm,SFoyer,7,Gable,Stone,210.0,TA,TA,Av,Av,0.0,GasA,Gd,Gd,0,1,1,3,1,Typ,2.0,0,0,0,2008,Normal,178400
20,65.0,8450,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,184,0,0,2010,Normal,142000
20,50.0,4280,Norm,Norm,1Story,4,Gable,None,0.0,Gd,Gd,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,1.0,24,0,0,2009,Normal,88750
20,50.0,6000,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,2,1,Typ,1.0,0,0,0,2008,Normal,107900
60,,9205,Norm,Norm,2Story,6,Hip,BrkFace,304.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,196,0,2008,Normal,290000
50,50.0,6000,Norm,Norm,1.5Fin,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,2.0,175,0,0,2007,Normal,127500
90,110.0,8472,RRNn,Norm,1Story,5,Gable,None,0.0,TA,TA,Gd,Gd,712.0,GasA,TA,TA,0,1,1,2,1,Typ,2.0,0,0,0,2010,Normal,110000
50,124.0,18600,Norm,Norm,1.5Fin,3,Gable,None,0.0,TA,TA,Mn,Mn,684.0,GasA,TA,TA,0,2,2,4,1,Typ,1.0,60,0,450,2010,Normal,124000
20,,12493,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,No,No,306.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2008,Normal,141000
20,98.0,11428,Norm,Norm,1Story,8,Gable,Stone,248.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2007,Normal,250000
60,85.0,10625,Norm,Norm,2Story,7,Gable,BrkFace,292.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2008,Normal,284000
30,60.0,8967,Norm,Norm,1Story,5,Gable,None,0.0,Fa,Fa,No,No,0.0,GasA,Gd,Gd,0,1,1,2,1,Maj2,1.0,0,0,0,2007,Abnorml,67000
20,,12160,Norm,Norm,1Story,5,Hip,BrkFace,180.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,1,1,3,1,Typ,2.0,0,0,0,2010,Abnorml,142000
20,,13265,Norm,Norm,1Story,8,Hip,BrkFace,148.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,3.0,0,0,0,2008,Normal,271000
20,64.0,7242,Norm,Norm,1Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,2,1,Typ,2.0,0,0,0,2007,Normal,175900
190,,7082,Norm,Norm,2Story,5,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Gd,Gd,0,2,2,5,2,Typ,0.0,228,0,0,2006,Normal,160000
70,60.0,6155,RRNn,Feedr,2Story,6,Gable,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,84,0,0,2008,Normal,128000
20,,11765,Norm,Norm,1Story,5,Gable,Stone,302.0,TA,TA,Mn,Mn,0.0,GasA,Fa,Fa,0,1,1,3,1,Typ,3.0,0,0,0,2006,Normal,169000
20,80.0,8000,Norm,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,154.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2007,Normal,156500
20,60.0,7200,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,1,1,3,1,Typ,1.0,0,0,0,2006,Normal,119900
60,71.0,12209,Norm,Norm,2Story,6,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2009,Normal,215000
60,,17082,Norm,Norm,2Story,6,Gable,BrkFace,288.0,TA,TA,Av,Av,0.0,GasA,Ex,Ex,0,2,2,4,1,Typ,2.0,0,0,0,2010,Normal,230000
20,60.0,6600,PosN,Norm,1Story,5,Hip,None,0.0,TA,TA,No,No,442.0,GasA,Gd,Gd,0,1,1,2,1,Typ,1.0,0,0,0,2007,Normal,125500
20,,8978,Norm,Norm,1Story,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,3,1,Typ,1.0,0,0,0,2007,Family,108000
20,,7915,Norm,Norm,1Story,6,Hip,None,0.0,TA,TA,Mn,Mn,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2008,Normal,195000
50,60.0,10818,Norm,Norm,1.5Fin,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,TA,TA,0,1,1,4,1,Typ,2.0,96,0,0,2006,Abnorml,80000
80,85.0,19645,Norm,Norm,SLvl,7,Gable,BrkFace,44.0,TA,TA,No,No,0.0,GasA,Ex,Ex,0,2,2,3,1,Typ,2.0,0,0,0,2010,Normal,203135
30,40.0,3636,Norm,Norm,1Story,4,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Fa,Fa,0,1,1,2,1,Typ,0.0,100,0,0,2008,Normal,55000
50,63.0,8375,Norm,Norm,1.5Fin,5,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Gd,Gd,0,1,1,2,1,Min1,3.0,0,0,0,2008,Normal,152400
160,30.0,3180,Norm,Norm,2Story,7,Gable,None,0.0,TA,TA,No,No,0.0,GasA,Ex,Ex,80,2,2,2,1,Typ,2.0,0,0,0,2006,Abnorml,144152
